CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
15508.0,189,6,52.01,4,1,2,412
15510.0,330,1,250.0,4,4,1,441
15511.0,11,5,25.37,1,2,3,123
15512.0,155,2,43.199999999999996,4,3,3,433
15513.0,33,18,975.31,2,1,1,211
15514.0,12,11,332.65000000000003,1,1,1,111
15516.0,44,3,16.28,2,2,4,224
15517.0,233,1,7.56,4,4,4,444
15518.0,64,8,79.51,3,1,2,312
15520.0,1,1,10.2,1,4,4,144
15521.0,40,8,224.35,2,1,1,211
15522.0,32,2,2.64,2,3,4,234
15523.0,84,1,232.50000000000003,3,4,1,341
15524.0,24,1,440.0,2,4,1,241
15525.0,2,2,17.9,1,3,3,133
15526.0,33,2,139.29999999999998,2,3,1,231
15527.0,18,8,123.78,2,1,1,211
15528.0,254,1,3.75,4,4,4,444
15529.0,22,10,122.25999999999999,2,1,1,211
15530.0,21,4,36.94,2,2,3,223
15531.0,8,2,27.35,1,3,3,133
15532.0,25,4,19.85,2,2,3,223
15533.0,19,3,59.7,2,2,2,222
15535.0,173,4,43.3,4,2,3,423
15537.0,163,1,1.25,4,4,4,444
15539.0,7,1,6.25,1,4,4,144
15540.0,11,1,19.5,1,4,3,143
15541.0,114,1,2.08,3,4,4,344
15543.0,288,1,2.55,4,4,4,444
15544.0,9,8,105.47000000000001,1,1,2,112
15545.0,54,1,1.25,3,4,4,344
15547.0,7,14,134.12000000000003,1,1,1,111
15549.0,77,3,39.1,3,2,3,323
15550.0,4,4,29.06,1,2,3,123
15551.0,36,1,19.9,2,4,3,243
15552.0,217,1,5.9,4,4,4,444
15553.0,60,1,2.5,3,4,4,344
15554.0,277,1,15.9,4,4,4,444
15555.0,12,15,167.16,1,1,1,111
15556.0,24,1,11.6,2,4,4,244
15557.0,28,1,35.7,2,4,3,243
15561.0,11,4,240.6,1,2,1,121
15562.0,351,1,134.55,4,4,1,441
15563.0,22,4,117.75,2,2,2,222
15565.0,50,2,33.0,3,3,3,333
15567.0,18,1,99.84,2,4,2,242
15568.0,2,3,25.909999999999997,1,2,3,123
15569.0,103,5,827.7599999999999,3,2,1,321
15570.0,7,11,149.09000000000003,1,1,1,111
15571.0,11,4,49.21,1,2,2,122
15572.0,4,7,83.69,1,1,2,112
15573.0,31,2,8.16,2,3,4,234
15574.0,177,3,25.7,4,2,3,423
15576.0,37,1,90.0,2,4,2,242
15577.0,151,3,28.65,4,2,3,423
15578.0,162,1,7.95,4,4,4,444
15579.0,68,2,7.49,3,3,4,334
15581.0,120,12,2743.25,3,1,1,311
15582.0,24,3,47.550000000000004,2,2,2,222
15584.0,23,4,28.68,2,2,3,223
15585.0,176,1,15.9,4,4,4,444
15587.0,50,4,364.32000000000005,3,2,1,321
15589.0,255,3,62.699999999999996,4,2,2,422
15592.0,46,1,12.48,2,4,4,244
15593.0,70,1,15.0,3,4,4,344
15594.0,15,5,84.17,1,2,2,122
15596.0,100,5,67.89999999999999,3,2,2,322
15597.0,35,1,17.85,2,4,3,243
15598.0,53,1,15.0,3,4,4,344
15599.0,26,2,46.839999999999996,2,3,2,232
15601.0,11,13,320.93999999999994,1,1,1,111
15602.0,8,8,287.24,1,1,1,111
15603.0,78,1,34.56,3,4,3,343
15604.0,52,1,14.850000000000001,3,4,4,344
15605.0,36,4,60.95,2,2,2,222
15606.0,61,9,376.22,3,1,1,311
15607.0,336,1,4.5600000000000005,4,4,4,444
15608.0,28,4,155.78,2,2,1,221
15609.0,184,1,19.8,4,4,3,443
15610.0,51,1,15.0,3,4,4,344
15611.0,9,13,730.82,1,1,1,111
15612.0,36,2,32.0,2,3,3,233
15615.0,10,23,522.94,1,1,1,111
15618.0,32,4,79.65,2,2,2,222
15619.0,10,1,145.0,1,4,1,141
15620.0,56,3,51.15,3,2,2,322
15621.0,4,4,335.57,1,2,1,121
15622.0,43,9,196.54000000000005,2,1,1,211
15623.0,141,1,17.700000000000003,4,4,3,443
15624.0,116,4,73.05000000000001,3,2,2,322
15625.0,103,4,70.2,3,2,2,322
15626.0,74,2,25.32,3,3,3,333
15628.0,4,8,137.8,1,1,1,111
15630.0,45,2,59.4,2,3,2,232
15632.0,15,8,194.45999999999998,1,1,1,111
15634.0,17,1,17.700000000000003,1,4,3,143
15636.0,89,2,50.400000000000006,3,3,2,332
15637.0,52,1,14.850000000000001,3,4,4,344
15639.0,134,1,39.8,3,4,3,343
15640.0,4,14,476.29,1,1,1,111
15641.0,105,4,49.71,3,2,2,322
15643.0,191,3,114.4,4,2,2,422
15644.0,166,4,12.600000000000001,4,2,4,424
15645.0,18,1,0.42,2,4,4,244
15646.0,157,2,37.6,4,3,3,433
15648.0,204,2,35.25,4,3,3,433
15649.0,336,1,306.0,4,4,1,441
15651.0,36,3,78.03999999999999,2,2,2,222
15652.0,91,1,30.0,3,4,3,343
15653.0,92,2,432.11999999999995,3,3,1,331
15654.0,9,2,40.26,1,3,3,133
15655.0,243,1,15.9,4,4,4,444
15656.0,45,4,68.61,2,2,2,222
15657.0,22,1,30.0,2,4,3,243
15658.0,190,4,49.5,4,2,2,422
15659.0,43,1,15.0,2,4,4,244
15660.0,25,9,192.94,2,1,1,211
15661.0,317,2,122.6,4,3,1,431
15663.0,106,1,14.040000000000001,3,4,4,344
15664.0,50,1,15.0,3,4,4,344
15665.0,168,2,43.800000000000004,4,3,3,433
15667.0,39,1,9.36,2,4,4,244
15668.0,217,1,76.32000000000001,4,4,2,442
15669.0,40,4,148.32,2,2,1,221
15670.0,296,1,17.700000000000003,4,4,3,443
15671.0,18,7,487.44,2,1,1,211
15673.0,88,4,66.0,3,2,2,322
15674.0,73,5,402.67,3,2,1,321
15675.0,81,3,49.2,3,2,2,322
15676.0,18,3,29.2,2,2,3,223
15677.0,49,1,15.0,2,4,4,244
15678.0,52,1,22.5,3,4,3,343
15679.0,24,4,41.760000000000005,2,2,3,223
15680.0,9,2,32.3,1,3,3,133
15681.0,25,5,123.06,2,2,1,221
15683.0,117,1,20.8,3,4,3,343
15687.0,8,9,176.9,1,1,1,111
15689.0,119,2,45.0,3,3,3,333
15690.0,4,2,51.48,1,3,2,132
15691.0,252,1,45.0,4,4,3,443
15692.0,28,1,6.959999999999999,2,4,4,244
15694.0,0,13,1607.24,1,1,1,111
15695.0,266,2,55.95,4,3,2,432
15696.0,33,8,147.45,2,1,1,211
15699.0,17,1,12.5,1,4,4,144
15700.0,172,2,16.4,4,3,4,434
15701.0,2,4,41.9,1,2,3,123
15703.0,264,1,23.4,4,4,3,443
15704.0,140,4,91.8,4,2,2,422
15705.0,201,1,60.0,4,4,2,442
15706.0,63,4,157.8,3,2,1,321
15707.0,35,4,21.75,2,2,3,223
15708.0,40,6,90.32,2,1,2,212
15709.0,283,1,38.160000000000004,4,4,3,443
15712.0,9,5,258.66,1,2,1,121
15713.0,143,1,15.0,4,4,4,444
15714.0,11,2,30.240000000000002,1,3,3,133
15716.0,145,3,15.92,4,2,4,424
15717.0,234,1,35.400000000000006,4,4,3,443
15719.0,32,13,115.36000000000003,2,1,2,212
15720.0,24,1,3.75,2,4,4,244
15721.0,11,1,0.85,1,4,4,144
15722.0,35,5,148.9,2,2,1,221
15723.0,364,1,1.25,4,4,4,444
15724.0,201,2,44.7,4,3,3,433
15725.0,15,1,33.0,1,4,3,143
15727.0,16,7,125.50000000000001,1,1,1,111
15729.0,212,1,15.0,4,4,4,444
15730.0,65,3,43.5,3,2,3,323
15732.0,212,1,16.5,4,4,4,444
15733.0,282,1,19.799999999999997,4,4,3,443
15734.0,114,2,61.5,3,3,2,332
15737.0,14,8,170.70000000000002,1,1,1,111
15738.0,18,15,304.92,2,1,1,211
15739.0,66,1,23.8,3,4,3,343
15740.0,49,1,9.36,2,4,4,244
15743.0,16,4,37.35,1,2,3,123
15744.0,77,1,13.919999999999998,3,4,4,344
15745.0,19,4,117.75,2,2,2,222
15746.0,134,1,18.75,3,4,3,343
15747.0,12,3,23.599999999999998,1,2,3,123
15748.0,40,1,5.8,2,4,4,244
15749.0,235,3,12868.5,4,2,1,421
15750.0,2,6,56.379999999999995,1,1,2,112
15752.0,39,6,55.89,2,1,2,212
15753.0,304,1,79.2,4,4,2,442
15754.0,51,3,49.74,3,2,2,322
15755.0,10,6,107.88,1,1,2,112
15756.0,61,4,10.01,3,2,4,324
15757.0,65,2,50.7,3,3,2,332
15758.0,24,1,29.700000000000003,2,4,3,243
15759.0,218,3,123.2,4,2,1,421
15762.0,65,2,39.84,3,3,3,333
15763.0,31,2,29.85,2,3,3,233
15764.0,88,6,86.69999999999999,3,1,2,312
15766.0,64,1,25.5,3,4,3,343
15768.0,115,3,46.349999999999994,3,2,2,322
15769.0,7,25,11660.84,1,1,1,111
15773.0,5,1,7.08,1,4,4,144
15774.0,68,1,13.9,3,4,4,344
15775.0,245,1,15.0,4,4,4,444
15776.0,133,1,7.4399999999999995,3,4,4,344
15777.0,241,4,448.65,4,2,1,421
15780.0,183,3,62.85,4,2,2,422
15781.0,25,3,63.150000000000006,2,2,2,222
15782.0,9,3,291.4,1,2,1,121
15783.0,10,1,15.7,1,4,4,144
15785.0,32,5,78.36,2,2,2,222
15786.0,46,3,68.5,2,2,2,222
15787.0,26,3,28.05,2,2,3,223
15789.0,358,1,15.6,4,4,4,444
15790.0,10,1,5.9,1,4,4,144
15791.0,43,2,49.8,2,3,2,232
15793.0,14,3,372.72,1,2,1,121
15795.0,149,1,6.959999999999999,4,4,4,444
15796.0,1,8,171.7,1,1,1,111
15797.0,113,4,957.0,3,2,1,321
15799.0,75,3,21.9,3,2,3,323
15800.0,107,2,15.18,3,3,4,334
15801.0,46,3,55.7,2,2,2,222
15802.0,142,1,451.42,4,4,1,441
15803.0,51,1,17.0,3,4,4,344
15804.0,0,13,183.16,1,1,1,111
15805.0,23,17,346.91,2,1,1,211
15806.0,46,3,36.93,2,2,3,223
15807.0,50,3,77.4,3,2,2,322
15808.0,306,3,109.05000000000001,4,2,2,422
15809.0,36,5,83.19999999999999,2,2,2,222
15810.0,78,4,48.89000000000001,3,2,2,322
15811.0,22,6,118.16999999999999,2,1,2,212
15812.0,107,5,590.25,3,2,1,321
15813.0,207,2,40.35,4,3,3,433
15814.0,16,4,92.66,1,2,2,122
15815.0,63,5,376.1,3,2,1,321
15819.0,49,4,66.44,2,2,2,222
15820.0,319,1,1.25,4,4,4,444
15821.0,44,2,4.8,2,3,4,234
15822.0,3,2,35.85,1,3,3,133
15825.0,172,1,25.5,4,4,3,443
15826.0,56,3,78.9,3,2,2,322
15827.0,73,12,212.65000000000003,3,1,1,311
15829.0,99,2,9.6,3,3,4,334
15830.0,37,1,9.36,2,4,4,244
15831.0,58,3,43.26,3,2,3,323
15832.0,254,1,12.5,4,4,4,444
15834.0,70,4,154.85,3,2,1,321
15835.0,44,4,111.3,2,2,2,222
15836.0,50,1,9.95,3,4,4,344
15837.0,64,1,16.6,3,4,4,344
15838.0,11,18,3214.1599999999994,1,1,1,111
15839.0,33,3,44.160000000000004,2,2,3,223
15840.0,58,2,13.799999999999999,3,3,4,334
15841.0,72,4,237.68,3,2,1,321
15843.0,303,1,14.850000000000001,4,4,4,444
15844.0,46,1,20.28,2,4,3,243
15845.0,17,8,225.6,1,1,1,111
15847.0,38,2,26.200000000000003,2,3,3,233
15850.0,19,2,5.21,2,3,4,234
15852.0,186,2,70.25,4,3,2,432
15853.0,51,1,2.08,3,4,4,344
15854.0,4,12,862.5500000000002,1,1,1,111
15855.0,136,5,40.15,4,2,3,423
15856.0,4,27,992.6599999999999,1,1,1,111
15857.0,18,1,15.0,2,4,4,244
15858.0,15,4,32.17,1,2,3,123
15860.0,40,7,45.68,2,1,2,212
15861.0,12,8,227.26999999999998,1,1,1,111
15862.0,8,3,34.25,1,2,3,123
15863.0,25,2,5.0,2,3,4,234
15864.0,22,6,867.96,2,1,1,211
15865.0,40,3,139.8,2,2,1,221
15866.0,101,1,16.95,3,4,4,344
15867.0,5,14,153.84000000000003,1,1,1,111
15869.0,277,2,18.0,4,3,3,433
15870.0,32,1,3.75,2,4,4,244
15872.0,14,2,10.35,1,3,4,134
15874.0,63,7,505.74999999999994,3,1,1,311
15877.0,1,2,6.65,1,3,4,134
15881.0,312,5,58.550000000000004,4,2,2,422
15882.0,198,2,15.799999999999999,4,3,4,434
15883.0,2,2,21.330000000000002,1,3,3,133
15885.0,92,3,49.8,3,2,2,322
15886.0,60,1,5.1,3,4,4,344
15888.0,80,1,22.5,3,4,3,343
15889.0,156,1,15.9,4,4,4,444
15891.0,226,1,2.55,4,4,4,444
15894.0,253,1,7.56,4,4,4,444
15895.0,149,1,137.16,4,4,1,441
15897.0,194,2,12.7,4,3,4,434
15898.0,1,3,305.0,1,2,1,121
15900.0,23,1,9.36,2,4,4,244
15901.0,16,3,19.7,1,2,3,123
15903.0,9,7,527.16,1,1,1,111
15904.0,8,1,4.68,1,4,4,144
15906.0,19,7,58.699999999999996,2,1,2,212
15907.0,3,3,13.649999999999999,1,2,4,124
15909.0,173,1,19.799999999999997,4,4,3,443
15910.0,0,8,55.41,1,1,2,112
15912.0,178,2,30.42,4,3,3,433
15916.0,16,6,70.53,1,1,2,112
15917.0,247,1,10.2,4,4,4,444
15918.0,190,2,40.5,4,3,3,433
15919.0,19,1,1.17,2,4,4,244
15920.0,154,4,9.25,4,2,4,424
15921.0,172,1,10.2,4,4,4,444
15925.0,194,1,38.25,4,4,3,443
15930.0,67,1,16.5,3,4,4,344
15932.0,4,8,135.84,1,1,1,111
15933.0,21,3,42.510000000000005,2,2,3,223
15935.0,239,2,324.62,4,3,1,431
15937.0,64,1,14.850000000000001,3,4,4,344
15938.0,112,5,182.8,3,2,1,321
15939.0,89,15,946.52,3,1,1,311
15940.0,311,1,35.8,4,4,3,443
15942.0,133,1,10.08,3,4,4,344
15944.0,276,1,17.700000000000003,4,4,3,443
15945.0,365,1,167.4,4,4,1,441
15947.0,82,1,179.0,3,4,1,341
15948.0,8,2,35.1,1,3,3,133
15949.0,16,2,30.119999999999997,1,3,3,133
15950.0,31,4,72.35,2,2,2,222
15951.0,8,2,27.0,1,3,3,133
15952.0,33,4,42.85,2,2,3,223
15953.0,15,7,175.6,1,1,1,111
15955.0,24,13,306.56,2,1,1,211
15957.0,31,1,4.16,2,4,4,244
15958.0,74,1,3.95,3,4,4,344
15963.0,19,2,29.22,2,3,3,233
15965.0,17,3,30.51,1,2,3,123
15967.0,23,2,15.15,2,3,4,234
15969.0,2,3,84.4,1,2,2,122
15970.0,303,1,16.5,4,4,4,444
15971.0,17,12,2427.45,1,1,1,111
15974.0,39,7,120.58,2,1,2,212
15975.0,84,1,17.700000000000003,3,4,3,343
15976.0,165,2,18.15,4,3,3,433
15977.0,17,2,23.1,1,3,3,133
15978.0,77,1,20.8,3,4,3,343
15980.0,88,3,120.63999999999999,3,2,2,322
15981.0,24,8,377.79999999999995,2,1,1,211
15983.0,22,3,13.85,2,2,4,224
15984.0,2,9,170.23999999999998,1,1,1,111
15985.0,123,2,36.9,3,3,3,333
15986.0,30,1,13.52,2,4,4,244
15987.0,12,6,495.09999999999997,1,1,1,111
15988.0,19,1,19.95,2,4,3,243
15990.0,44,2,67.5,2,3,2,232
15992.0,3,1,14.95,1,4,4,144
15993.0,8,7,78.4,1,1,2,112
15994.0,54,1,15.0,3,4,4,344
15996.0,88,5,39.19,3,2,3,323
15998.0,36,5,64.0,2,2,2,222
16000.0,2,3,5238.9,1,2,1,121
16003.0,29,5,177.10000000000002,2,2,1,221
16005.0,12,4,13.55,1,2,4,124
16006.0,211,1,23.099999999999998,4,4,3,443
16007.0,47,4,31.349999999999998,2,2,3,223
16008.0,23,3,38.45,2,2,3,223
16009.0,22,4,102.14,2,2,2,222
16010.0,245,3,12.74,4,2,4,424
16011.0,8,15,349.21,1,1,1,111
16012.0,35,3,49.760000000000005,2,2,2,222
16013.0,3,45,17163.280000000002,1,1,1,111
16014.0,37,3,27.25,2,2,3,223
16015.0,3,3,95.03,1,2,2,122
16016.0,3,7,57.31,1,1,2,112
16017.0,47,1,9.899999999999999,2,4,4,244
16018.0,39,2,34.349999999999994,2,3,3,233
16019.0,46,9,433.96999999999997,2,1,1,211
16020.0,16,3,135.9,1,2,1,121
16022.0,260,1,7.95,4,4,4,444
16023.0,46,3,15.549999999999999,2,2,4,224
16024.0,12,1,4.95,1,4,4,144
16025.0,29,1,14.940000000000001,2,4,4,244
16026.0,43,1,6.25,2,4,4,244
16027.0,91,6,487.27,3,1,1,311
16029.0,38,60,23413.87999999999,2,1,1,211
16030.0,309,1,9.75,4,4,4,444
16031.0,92,2,20.45,3,3,3,333
16033.0,5,19,303.75000000000006,1,1,1,111
16034.0,196,3,89.0,4,2,2,422
16036.0,87,2,90.84,3,3,2,332
16037.0,269,3,55.199999999999996,4,2,2,422
16038.0,7,3,73.80000000000001,1,2,2,122
16040.0,65,3,65.4,3,2,2,322
16041.0,30,3,1580.0,2,2,1,221
16042.0,22,5,85.4,2,2,2,222
16043.0,37,4,124.50000000000001,2,2,1,221
16045.0,119,4,68.4,3,2,2,322
16049.0,40,3,2.0100000000000002,2,2,4,224
16050.0,173,1,24.900000000000002,4,4,3,443
16052.0,54,1,4.95,3,4,4,344
16053.0,32,2,35.8,2,3,3,233
16054.0,145,1,7.95,4,4,4,444
16055.0,220,1,12.75,4,4,4,444
16056.0,45,1,9.95,2,4,4,244
16057.0,16,7,140.10000000000002,1,1,1,111
16059.0,65,5,53.550000000000004,3,2,2,322
16062.0,9,4,50.019999999999996,1,2,2,122
16063.0,260,1,17.4,4,4,4,444
16065.0,365,1,0.85,4,4,4,444
16066.0,16,5,73.48,1,2,2,122
16070.0,22,2,102.16,2,3,2,232
16071.0,44,1,19.799999999999997,2,4,3,243
16072.0,288,1,44.550000000000004,4,4,3,443
16073.0,297,1,122.39999999999999,4,4,1,441
16076.0,3,10,219.93,1,1,1,111
16078.0,283,1,79.2,4,4,2,442
16079.0,16,3,595.9200000000001,1,2,1,121
16080.0,81,2,66.80000000000001,3,3,2,332
16081.0,56,4,58.15,3,2,2,322
16083.0,100,2,63.2,3,3,2,332
16084.0,299,1,0.85,4,4,4,444
16085.0,23,5,40.47,2,2,3,223
16086.0,59,4,82.84,3,2,2,322
16091.0,154,2,40.6,4,3,3,433
16092.0,114,3,44.98,3,2,3,323
16093.0,106,1,17.0,3,4,4,344
16094.0,11,4,84.0,1,2,2,122
16096.0,264,1,10.08,4,4,4,444
16097.0,240,1,30.0,4,4,3,443
16098.0,87,6,334.3500000000001,3,1,1,311
16099.0,50,3,65.8,3,2,2,322
16101.0,70,1,15.0,3,4,4,344
16102.0,42,3,128.8,2,2,1,221
16103.0,7,6,157.3,1,1,1,111
16104.0,61,1,17.85,3,4,3,343
16105.0,248,1,15.6,4,4,4,444
16106.0,65,1,19.799999999999997,3,4,3,343
16107.0,17,7,636.0,1,1,1,111
16108.0,84,1,24.96,3,4,3,343
16109.0,218,2,126.96,4,3,1,431
16110.0,45,3,18.95,2,2,3,223
16112.0,143,4,58.72,4,2,2,422
16113.0,183,1,15.12,4,4,4,444
16114.0,170,1,17.700000000000003,4,4,3,443
16115.0,9,8,49.760000000000005,1,1,2,112
16116.0,211,1,13.52,4,4,4,444
16117.0,189,1,7.8,4,4,4,444
16119.0,8,2,27.78,1,3,3,133
16120.0,59,4,184.3,3,2,1,321
16121.0,57,2,7.15,3,3,4,334
16122.0,73,3,152.16000000000003,3,2,1,321
16123.0,51,1,15.0,3,4,4,344
16124.0,317,1,33.9,4,4,3,443
16126.0,29,4,227.4,2,2,1,221
16127.0,39,1,19.5,2,4,3,243
16128.0,17,5,123.58,1,2,1,121
16131.0,51,6,167.24,3,1,1,311
16133.0,3,33,1594.7299999999998,1,1,1,111
16134.0,21,2,25.5,2,3,3,233
16135.0,262,1,175.2,4,4,1,441
16136.0,59,3,85.88,3,2,2,322
16139.0,18,3,50.519999999999996,2,2,2,222
16140.0,65,1,103.67999999999999,3,4,2,342
16141.0,88,1,17.85,3,4,3,343
16142.0,249,1,19.8,4,4,3,443
16143.0,3,5,86.6,1,2,2,122
16144.0,246,1,175.2,4,4,1,441
16145.0,8,11,226.05,1,1,1,111
16146.0,157,3,247.8,4,2,1,421
16147.0,133,1,16.5,3,4,4,344
16148.0,296,1,76.32000000000001,4,4,2,442
16149.0,4,2,29.52,1,3,3,133
16150.0,42,4,86.1,2,2,2,222
16152.0,268,1,81.6,4,4,2,442
16153.0,49,5,75.0,2,2,2,222
16156.0,8,9,159.52,1,1,1,111
16157.0,15,3,103.95000000000002,1,2,2,122
16159.0,281,1,15.0,4,4,4,444
16160.0,65,2,126.6,3,3,1,331
16161.0,1,18,229.95,1,1,1,111
16162.0,252,1,25.5,4,4,3,443
16163.0,232,2,619.0,4,3,1,431
16164.0,17,3,48.08,1,2,2,122
16168.0,10,26,1407.8600000000001,1,1,1,111
16169.0,8,4,79.11999999999999,1,2,2,122
16170.0,50,6,126.38,3,1,1,311
16171.0,59,1,23.4,3,4,3,343
16172.0,95,5,105.60000000000001,3,2,2,322
16173.0,15,6,108.10000000000001,1,1,2,112
16174.0,126,3,439.8,3,2,1,321
16175.0,94,4,55.470000000000006,3,2,2,322
16177.0,50,1,23.4,3,4,3,343
16178.0,138,1,17.4,4,4,4,444
16179.0,60,1,5.04,3,4,4,344
16180.0,100,8,374.75,3,1,1,311
16181.0,73,1,11.9,3,4,4,344
16182.0,72,4,862.0,3,2,1,321
16183.0,67,1,34.68,3,4,3,343
16184.0,64,6,122.30000000000001,3,1,1,311
16185.0,16,2,47.25,1,3,2,132
16186.0,22,11,182.22000000000003,2,1,1,211
16187.0,31,15,468.6600000000001,2,1,1,211
16188.0,44,4,52.09,2,2,2,222
16189.0,15,2,34.8,1,3,3,133
16190.0,40,1,27.04,2,4,3,243
16191.0,2,13,846.3399999999999,1,1,1,111
16193.0,236,1,25.200000000000003,4,4,3,443
16198.0,75,1,20.28,3,4,3,343
16200.0,4,2,35.15,1,3,3,133
16201.0,3,4,75.91999999999999,1,2,2,122
16202.0,360,1,14.850000000000001,4,4,4,444
16203.0,58,3,47.7,3,2,2,322
16204.0,23,1,8.32,2,4,4,244
16205.0,30,4,106.55,2,2,2,222
16206.0,54,4,75.73,3,2,2,322
16207.0,25,1,50.0,2,4,2,242
16208.0,44,2,5.52,2,3,4,234
16209.0,88,5,1422.72,3,2,1,321
16210.0,1,16,3396.96,1,1,1,111
16211.0,88,1,29.849999999999998,3,4,3,343
16212.0,19,2,31.5,2,3,3,233
16213.0,78,1,11.7,3,4,4,344
16214.0,170,3,157.20000000000002,4,2,1,421
16215.0,80,1,15.0,3,4,4,344
16216.0,267,1,16.8,4,4,4,444
16217.0,235,2,40.050000000000004,4,3,3,433
16218.0,29,6,357.3,2,1,1,211
16221.0,36,2,25.8,2,3,3,233
16222.0,318,1,4.2,4,4,4,444
16224.0,57,4,65.1,3,2,2,322
16225.0,44,5,96.66000000000001,2,2,2,222
16226.0,203,3,62.7,4,2,2,422
16227.0,225,1,17.700000000000003,4,4,3,443
16229.0,87,2,80.2,3,3,2,332
16230.0,189,2,26.46,4,3,3,433
16232.0,43,4,109.94999999999999,2,2,2,222
16233.0,71,2,47.88000000000001,3,3,2,332
16235.0,40,5,88.64,2,2,2,222
16236.0,78,1,15.9,3,4,4,344
16239.0,56,2,50.1,3,3,2,332
16240.0,24,2,310.8,2,3,1,231
16241.0,9,12,96.2,1,1,2,112
16242.0,8,7,114.72999999999999,1,1,2,112
16243.0,33,2,92.5,2,3,2,232
16244.0,211,1,17.0,4,4,4,444
16245.0,23,3,33.9,2,2,3,223
16247.0,170,1,4.95,4,4,4,444
16248.0,61,1,25.200000000000003,3,4,3,343
16249.0,52,5,111.7,3,2,2,322
16250.0,261,1,8.5,4,4,4,444
16253.0,66,2,99.6,3,3,2,332
16255.0,16,8,84.64999999999999,1,1,2,112
16256.0,266,1,102.0,4,4,2,442
16257.0,176,1,21.95,4,4,3,443
16258.0,45,5,408.86,2,2,1,221
16260.0,50,1,70.8,3,4,2,342
16261.0,17,4,14.530000000000001,1,2,4,124
16265.0,9,9,318.43000000000006,1,1,1,111
16266.0,73,7,74.50000000000001,3,1,2,312
16268.0,71,2,33.9,3,3,3,333
16270.0,353,1,30.0,4,4,3,443
16271.0,2,5,66.77000000000001,1,2,2,122
16272.0,116,1,20.8,3,4,3,343
16275.0,196,1,12.75,4,4,4,444
16276.0,176,1,532.8000000000001,4,4,1,441
16278.0,100,1,220.0,3,4,1,341
16279.0,21,3,42.75,2,2,3,223
16281.0,72,1,50.0,3,4,2,342
16282.0,339,1,34.0,4,4,3,443
16283.0,5,5,68.97,1,2,2,122
16284.0,31,2,2.73,2,3,4,234
16287.0,169,1,15.600000000000001,4,4,4,444
16292.0,121,1,30.0,3,4,3,343
16293.0,21,9,134.17000000000002,2,1,1,211
16295.0,9,4,63.900000000000006,1,2,2,122
16297.0,268,1,14.850000000000001,4,4,4,444
16298.0,22,3,128.10000000000002,2,2,1,221
16302.0,126,1,19.919999999999998,3,4,3,343
16303.0,25,3,139.4,2,2,1,221
16305.0,138,1,19.799999999999997,4,4,3,443
16306.0,213,5,52.92,4,2,2,422
16308.0,37,4,2560.0,2,2,1,221
16309.0,106,2,20.04,3,3,3,333
16311.0,17,2,38.72,1,3,3,133
16313.0,3,2,26.28,1,3,3,133
16315.0,330,1,17.88,4,4,3,443
16316.0,64,8,123.16,3,1,1,311
16317.0,119,3,55.5,3,2,2,322
16318.0,35,1,19.799999999999997,2,4,3,243
16319.0,217,1,142.8,4,4,1,441
16322.0,1,2,17.5,1,3,3,133
16323.0,196,1,207.50000000000003,4,4,1,441
16324.0,128,3,17.4,3,2,4,324
16325.0,46,3,103.5,2,2,2,222
16326.0,5,14,136.8,1,1,1,111
16327.0,14,5,64.2,1,2,2,122
16330.0,17,3,5.21,1,2,4,124
16332.0,28,7,42.33,2,1,3,213
16333.0,7,22,14418.960000000003,1,1,1,111
16337.0,36,1,19.8,2,4,3,243
16338.0,157,1,11.9,4,4,4,444
16339.0,284,1,1.45,4,4,4,444
16340.0,107,1,0.65,3,4,4,344
16341.0,24,4,98.7,2,2,2,222
16342.0,75,4,82.56,3,2,2,322
16343.0,16,2,19.95,1,3,3,133
16344.0,158,1,35.7,4,4,3,443
16345.0,44,1,100.0,2,4,2,242
16347.0,11,2,15.899999999999999,1,3,4,134
16348.0,32,7,64.63,2,1,2,212
16349.0,290,1,4.25,4,4,4,444
16350.0,21,4,87.95,2,2,2,222
16351.0,332,1,19.5,4,4,3,443
16352.0,17,2,30.6,1,3,3,133
16353.0,3,22,3678.0000000000005,1,1,1,111
16354.0,63,2,41.6,3,3,3,333
16356.0,197,3,34.1,4,2,3,423
16357.0,33,3,93.00000000000001,2,2,2,222
16358.0,1,4,87.60000000000001,1,2,2,122
16359.0,7,9,640.61,1,1,1,111
16360.0,4,6,14.65,1,1,4,114
16361.0,9,4,34.54,1,2,3,123
16362.0,32,5,45.400000000000006,2,2,2,222
16363.0,53,1,35.400000000000006,3,4,3,343
16364.0,11,2,14.849999999999998,1,3,4,134
16365.0,17,8,367.9,1,1,1,111
16366.0,18,1,30.0,2,4,3,243
16367.0,37,2,18.7,2,3,3,233
16368.0,2,2,17.44,1,3,3,133
16369.0,18,3,52.900000000000006,2,2,2,222
16370.0,82,4,59.3,3,2,2,322
16372.0,33,2,12.15,2,3,4,234
16374.0,66,2,4.18,3,3,4,334
16376.0,8,2,12.05,1,3,4,134
16377.0,267,1,180.0,4,4,1,441
16378.0,247,3,45.15,4,2,2,422
16379.0,4,4,139.96,1,2,1,121
16380.0,61,1,100.0,3,4,2,342
16383.0,74,2,20.4,3,3,3,333
16384.0,89,2,34.7,3,3,3,333
16385.0,60,2,6.68,3,3,4,334
